code,year,op_100mil,fetched_date
A002240,2022,1335.0,2026-08-18
A002240,2023,563.2,2026-08-18
A002240,2024,261.1,2026-08-18
A002240,2025,407.2,2026-08-18
A009470,2022,136.5,2026-08-18
A009470,2023,78.3,2026-08-18
A009470,2024,247.9,2026-08-18
A009470,2025,120.4,2026-08-18
A009680,2022,137.8,2026-08-18
A009680,2023,151.5,2026-08-18
A009680,2024,237.8,2026-08-18
A009680,2025,185.4,2026-08-18
A002700,2022,28.3,2026-08-18
A002700,2023,20.1,2026-08-18
A002700,2024,40.3,2026-08-18
A002700,2025,52.4,2026-08-18
A001740,2022,1775.5,2026-08-18
A001740,2023,805.4,2026-08-18
A001740,2024,1139.2,2026-08-18
A001740,2025,862.9,2026-08-18
A001740,2026,1197.2,2026-08-18
A001740,2027,1360.5,2026-08-18
A001740,2028,1508.0,2026-08-18
A079940,2022,412.1,2026-08-18
A079940,2023,426.0,2026-08-18
A079940,2024,351.1,2026-08-18
A079940,2025,404.9,2026-08-18
A290740,2022,-57.7,2026-08-18
A290740,2023,46.9,2026-08-18
A290740,2024,24.2,2026-08-18
A290740,2025,65.8,2026-08-18
A450950,2022,17.8,2026-08-18
A450950,2023,15.6,2026-08-18
A450950,2024,66.6,2026-08-18
A450950,2025,103.9,2026-08-18
A450950,2026,44.5,2026-08-18
A450950,2027,193.0,2026-08-18
A450950,2028,268.5,2026-08-18
A064350,2022,1474.9,2026-08-18
A064350,2023,2100.5,2026-08-18
A064350,2024,4565.7,2026-08-18
A064350,2025,10056.4,2026-08-18
A064350,2026,10807.9,2026-08-18
A064350,2027,13475.1,2026-08-18
A064350,2028,16810.8,2026-08-18
A253590,2022,83.6,2026-08-18
A253590,2023,80.9,2026-08-18
A253590,2024,164.7,2026-08-18
A253590,2025,40.6,2026-08-18
A253590,2026,275.0,2026-08-18
A253590,2027,405.0,2026-08-18
A253590,2028,536.0,2026-08-18
A092730,2022,214.4,2026-08-18
A092730,2023,253.1,2026-08-18
A092730,2024,246.5,2026-08-18
A092730,2025,287.7,2026-08-18
A474610,2022,7.6,2026-08-18
A474610,2023,17.9,2026-08-18
A474610,2024,16.9,2026-08-18
A474610,2025,40.6,2026-08-18
A474610,2026,54.7,2026-08-18
A474610,2027,96.4,2026-08-18
A253450,2022,652.2,2026-08-18
A253450,2023,558.7,2026-08-18
A253450,2024,363.9,2026-08-18
A253450,2025,303.6,2026-08-18
A253450,2026,476.0,2026-08-18
A253450,2027,591.5,2026-08-18
A253450,2028,686.1,2026-08-18
A458870,2022,-79.9,2026-08-18
A458870,2023,-98.0,2026-08-18
A458870,2024,-86.8,2026-08-18
A458870,2025,163.3,2026-08-18
A458870,2026,582.2,2026-08-18
A458870,2027,768.1,2026-08-18
A458870,2028,1002.2,2026-08-18
A323410,2022,3531.9,2026-08-18
A323410,2023,4784.8,2026-08-18
A323410,2024,6068.8,2026-08-18
A323410,2025,6493.7,2026-08-18
A323410,2026,7389.8,2026-08-18
A323410,2027,8803.6,2026-08-18
A323410,2028,9725.5,2026-08-18
A425040,2022,532.7,2026-08-18
A425040,2023,211.2,2026-08-18
A425040,2024,197.0,2026-08-18
A425040,2025,248.4,2026-08-18
A026890,2022,103.4,2026-08-18
A026890,2023,331.0,2026-08-18
A026890,2024,134.2,2026-08-18
A026890,2025,171.8,2026-08-18
A067010,2023,42.3,2026-08-18
A067010,2024,14.8,2026-08-18
A067010,2025,-26.9,2026-08-18
A067010,2026,3.0,2026-08-18
A002960,2022,350.7,2026-08-18
A002960,2023,423.0,2026-08-18
A002960,2024,459.6,2026-08-18
A002960,2025,527.8,2026-08-18
A127710,2022,-11.4,2026-08-18
A127710,2023,-284.9,2026-08-18
A127710,2024,-351.7,2026-08-18
A127710,2025,54.8,2026-08-18
A302430,2022,37.7,2026-08-18
A302430,2023,82.1,2026-08-18
A302430,2024,-72.3,2026-08-18
A302430,2025,-57.0,2026-08-18
A302430,2026,28.0,2026-08-18
A302430,2027,45.0,2026-08-18
A004830,2022,52.5,2026-08-18
A004830,2023,50.9,2026-08-18
A004830,2024,89.1,2026-08-18
A004830,2025,62.4,2026-08-18
A208350,2022,21.3,2026-08-18
A208350,2023,18.4,2026-08-18
A208350,2024,13.8,2026-08-18
A208350,2025,24.8,2026-08-18
A092460,2022,88.2,2026-08-18
A092460,2023,53.7,2026-08-18
A092460,2024,159.6,2026-08-18
A092460,2025,222.7,2026-08-18
A232140,2022,364.1,2026-08-18
A232140,2023,85.7,2026-08-18
A232140,2024,106.0,2026-08-18
A232140,2025,169.9,2026-08-18
A232140,2026,543.5,2026-08-18
A232140,2027,726.8,2026-08-18
A232140,2028,915.0,2026-08-18
A002720,2022,52.7,2026-08-18
A002720,2023,-19.9,2026-08-18
A002720,2024,67.0,2026-08-18
A002720,2025,61.8,2026-08-18
A050890,2022,285.9,2026-08-18
A050890,2023,362.7,2026-08-18
A050890,2024,351.4,2026-08-18
A050890,2025,332.8,2026-08-18
A050890,2026,407.5,2026-08-18
A050890,2027,516.0,2026-08-18
A050890,2028,712.5,2026-08-18
A028100,2022,-305.7,2026-08-18
A028100,2023,76.9,2026-08-18
A028100,2024,96.1,2026-08-18
A028100,2025,180.7,2026-08-18
A037950,2022,47.7,2026-08-18
A037950,2023,21.3,2026-08-18
A037950,2024,35.6,2026-08-18
A037950,2025,22.2,2026-08-18
A104620,2022,-209.1,2026-08-18
A104620,2023,66.2,2026-08-18
A104620,2024,-65.5,2026-08-18
A104620,2025,22.4,2026-08-18
A006910,2022,-44.9,2026-08-18
A006910,2023,33.5,2026-08-18
A006910,2024,48.2,2026-08-18
A006910,2025,268.1,2026-08-18
A0010V0,2022,81.1,2026-08-18
A0010V0,2023,61.4,2026-08-18
A0010V0,2024,39.4,2026-08-18
A0010V0,2025,48.6,2026-08-18
A0010V0,2026,50.0,2026-08-18
A088290,2022,17.0,2026-08-18
A088290,2023,8.8,2026-08-18
A088290,2024,24.7,2026-08-18
A088290,2025,15.7,2026-08-18
A364950,2022,60.5,2026-08-18
A364950,2023,44.6,2026-08-18
A364950,2024,88.1,2026-08-18
A364950,2025,28.2,2026-08-18
A119850,2022,60.9,2026-08-18
A119850,2023,110.2,2026-08-18
A119850,2024,317.0,2026-08-18
A119850,2025,493.7,2026-08-18
A119850,2026,414.5,2026-08-18
A119850,2027,732.0,2026-08-18
A119850,2028,1066.0,2026-08-18
A474170,2022,-24.2,2026-08-18
A474170,2023,-30.2,2026-08-18
A474170,2024,-12.0,2026-08-18
A474170,2025,-5.9,2026-08-18
A474170,2026,19.0,2026-08-18
A474170,2027,103.0,2026-08-18
A474170,2028,167.0,2026-08-18
A032940,2022,74.1,2026-08-18
A032940,2023,124.9,2026-08-18
A032940,2024,93.2,2026-08-18
A032940,2025,89.2,2026-08-18
A103230,2022,25.0,2026-08-18
A103230,2023,32.3,2026-08-18
A103230,2024,34.6,2026-08-18
A103230,2025,9.0,2026-08-18
A000970,2022,139.9,2026-08-18
A000970,2023,203.8,2026-08-18
A000970,2024,154.5,2026-08-18
A000970,2025,133.0,2026-08-18
A005950,2022,-170.7,2026-08-18
A005950,2023,-560.2,2026-08-18
A005950,2024,-514.5,2026-08-18
A005950,2025,68.8,2026-08-18
A071200,2022,76.9,2026-08-18
A071200,2023,39.4,2026-08-18
A071200,2024,77.2,2026-08-18
A071200,2025,142.2,2026-08-18
A000850,2022,81.8,2026-08-18
A000850,2023,45.6,2026-08-18
A000850,2024,-7.4,2026-08-18
A000850,2025,42.2,2026-08-18
A013890,2022,655.6,2026-08-18
A013890,2023,183.4,2026-08-18
A013890,2024,-54.5,2026-08-18
A013890,2025,254.8,2026-08-18
A013890,2026,-670.0,2026-08-18
A013890,2027,140.0,2026-08-18
A013890,2028,150.0,2026-08-18
A041830,2022,407.0,2026-08-18
A041830,2023,383.5,2026-08-18
A041830,2024,367.4,2026-08-18
A041830,2025,367.5,2026-08-18
A041830,2026,572.5,2026-08-18
A041830,2027,707.0,2026-08-18
A041830,2028,846.8,2026-08-18
A072020,2022,42.8,2026-08-18
A072020,2023,69.9,2026-08-18
A072020,2024,57.6,2026-08-18
A072020,2025,64.8,2026-08-18
A103590,2022,314.9,2026-08-18
A103590,2023,607.6,2026-08-18
A103590,2024,797.4,2026-08-18
A103590,2025,1512.3,2026-08-18
A103590,2026,2415.5,2026-08-18
A103590,2027,2732.2,2026-08-18
A103590,2028,3109.3,2026-08-18
A053620,2022,74.3,2026-08-18
A053620,2023,65.4,2026-08-18
A053620,2024,21.7,2026-08-18
A053620,2025,23.9,2026-08-18
A095500,2022,97.0,2026-08-18
A095500,2023,137.0,2026-08-18
A095500,2024,248.6,2026-08-18
A095500,2025,209.3,2026-08-18
A004720,2022,74.7,2026-08-18
A004720,2023,91.3,2026-08-18
A004720,2024,106.4,2026-08-18
A004720,2025,59.9,2026-08-18
A145210,2022,-72.3,2026-08-18
A145210,2023,-80.4,2026-08-18
A145210,2024,-25.5,2026-08-18
A145210,2025,-5.7,2026-08-18
A002310,2022,1094.5,2026-08-18
A002310,2023,875.8,2026-08-18
A002310,2024,265.7,2026-08-18
A002310,2025,272.2,2026-08-18
A017800,2022,430.2,2026-08-18
A017800,2023,826.2,2026-08-18
A017800,2024,2257.4,2026-08-18
A017800,2025,2092.2,2026-08-18
A017800,2026,2140.0,2026-08-18
A017800,2027,2190.0,2026-08-18
A017800,2028,2300.0,2026-08-18
A158430,2022,80.5,2026-08-18
A158430,2023,114.1,2026-08-18
A158430,2024,144.4,2026-08-18
A158430,2025,103.6,2026-08-18
A084670,2022,-112.2,2026-08-18
A084670,2023,-2.9,2026-08-18
A084670,2024,-15.3,2026-08-18
A084670,2025,51.0,2026-08-18
A332570,2022,43.3,2026-08-18
A332570,2023,64.2,2026-08-18
A332570,2024,107.7,2026-08-18
A332570,2025,39.1,2026-08-18
A332570,2026,308.0,2026-08-18
A332570,2027,404.0,2026-08-18
A332570,2028,498.0,2026-08-18
A025860,2022,625.9,2026-08-18
A025860,2023,110.5,2026-08-18
A025860,2024,362.6,2026-08-18
A025860,2025,431.3,2026-08-18
A089970,2022,309.3,2026-08-18
A089970,2023,-109.6,2026-08-18
A089970,2024,-86.0,2026-08-18
A089970,2025,246.7,2026-08-18
A089970,2026,950.0,2026-08-18
A089970,2027,1393.5,2026-08-18
A089970,2028,1629.0,2026-08-18
A098120,2022,78.9,2026-08-18
A098120,2023,74.3,2026-08-18
A098120,2024,102.0,2026-08-18
A098120,2025,177.4,2026-08-18
A021040,2022,9.0,2026-08-18
A021040,2023,16.6,2026-08-18
A021040,2024,26.7,2026-08-18
A021040,2025,23.7,2026-08-18
A024940,2022,13.2,2026-08-18
A024940,2023,20.9,2026-08-18
A024940,2024,9.2,2026-08-18
A024940,2025,15.7,2026-08-18
A327260,2022,27.3,2026-08-18
A327260,2023,-0.3,2026-08-18
A327260,2024,-14.5,2026-08-18
A327260,2025,73.7,2026-08-18
A327260,2026,180.7,2026-08-18
A327260,2027,261.0,2026-08-18
A327260,2028,377.3,2026-08-18
A015590,2022,129.4,2026-08-18
A015590,2023,128.8,2026-08-18
A015590,2024,94.7,2026-08-18
A015590,2025,100.3,2026-08-18
A131290,2022,566.3,2026-08-18
A131290,2023,-23.8,2026-08-18
A131290,2024,399.0,2026-08-18
A131290,2025,491.7,2026-08-18
A131290,2026,1668.0,2026-08-18
A131290,2027,2191.0,2026-08-18
A131290,2028,2653.7,2026-08-18
A019010,2022,112.9,2026-08-18
A019010,2023,92.2,2026-08-18
A019010,2024,184.3,2026-08-18
A019010,2025,150.5,2026-08-18
A032620,2022,75.5,2026-08-18
A032620,2023,35.1,2026-08-18
A032620,2024,51.6,2026-08-18
A032620,2025,75.2,2026-08-18
A311320,2022,72.9,2026-08-18
A311320,2023,7.6,2026-08-18
A311320,2024,53.1,2026-08-18
A311320,2025,44.3,2026-08-18
A214450,2022,659.2,2026-08-18
A214450,2023,922.6,2026-08-18
A214450,2024,1260.5,2026-08-18
A214450,2025,2144.0,2026-08-18
A214450,2026,2706.6,2026-08-18
A214450,2027,3364.9,2026-08-18
A214450,2028,4032.5,2026-08-18
A451250,2022,79.9,2026-08-18
A451250,2023,41.7,2026-08-18
A451250,2024,55.4,2026-08-18
A451250,2025,44.7,2026-08-18
A010130,2022,9191.7,2026-08-18
A010130,2023,6599.4,2026-08-18
A010130,2024,7234.7,2026-08-18
A010130,2025,12319.3,2026-08-18
A010130,2026,22469.5,2026-08-18
A010130,2027,19549.7,2026-08-18
A010130,2028,20494.4,2026-08-18
A251120,2022,48.8,2026-08-18
A251120,2023,50.3,2026-08-18
A251120,2024,48.5,2026-08-18
A251120,2025,62.5,2026-08-18
A040910,2022,-50.5,2026-08-18
A040910,2023,-393.1,2026-08-18
A040910,2024,-266.8,2026-08-18
A040910,2025,44.5,2026-08-18
A106190,2022,49.3,2026-08-18
A106190,2023,100.9,2026-08-18
A106190,2024,155.6,2026-08-18
A106190,2025,128.6,2026-08-18
A085620,2022,1623.9,2026-08-18
A085620,2023,1487.3,2026-08-18
A085620,2024,1221.3,2026-08-18
A085620,2025,1945.1,2026-08-18
A085620,2026,1931.0,2026-08-18
A085620,2027,1965.0,2026-08-18
A452300,2022,71.0,2026-08-18
A452300,2023,-24.3,2026-08-18
A452300,2024,22.0,2026-08-18
A452300,2025,23.4,2026-08-18
A483650,2023,324.5,2026-08-18
A483650,2024,598.4,2026-08-18
A483650,2025,1014.7,2026-08-18
A483650,2026,1628.2,2026-08-18
A483650,2027,2207.5,2026-08-18
A483650,2028,2796.0,2026-08-18
A042110,2022,113.3,2026-08-18
A042110,2023,57.5,2026-08-18
A042110,2024,93.4,2026-08-18
A042110,2025,63.1,2026-08-18
A089980,2022,129.1,2026-08-18
A089980,2023,89.6,2026-08-18
A089980,2024,58.5,2026-08-18
A089980,2025,67.1,2026-08-18
A089980,2026,110.0,2026-08-18
A089980,2027,177.0,2026-08-18
A089980,2028,246.0,2026-08-18
A100790,2022,591.9,2026-08-18
A100790,2023,319.3,2026-08-18
A100790,2024,157.0,2026-08-18
A100790,2025,351.2,2026-08-18
A398120,2022,17.6,2026-08-18
A398120,2023,22.5,2026-08-18
A398120,2024,-6.7,2026-08-18
A398120,2025,14.7,2026-08-18
A024740,2022,145.8,2026-08-18
A024740,2023,151.7,2026-08-18
A024740,2024,82.9,2026-08-18
A024740,2025,35.2,2026-08-18
A082920,2022,288.3,2026-08-18
A082920,2023,376.9,2026-08-18
A082920,2024,519.1,2026-08-18
A082920,2025,692.7,2026-08-18
A082920,2026,939.5,2026-08-18
A082920,2027,1104.5,2026-08-18
A082920,2028,1315.5,2026-08-18
A256150,2022,50.7,2026-08-18
A256150,2023,52.1,2026-08-18
A256150,2024,35.0,2026-08-18
A256150,2025,28.2,2026-08-18
A028260,2022,25285.2,2026-08-18
A028260,2023,28701.7,2026-08-18
A028260,2024,29834.0,2026-08-18
A028260,2025,32927.5,2026-08-18
A028260,2026,37964.4,2026-08-18
A028260,2027,43740.4,2026-08-18
A028260,2028,47339.7,2026-08-18
A109080,2022,77.4,2026-08-18
A109080,2023,8.3,2026-08-18
A109080,2024,27.1,2026-08-18
A109080,2025,45.1,2026-08-18
A034950,2022,299.3,2026-08-18
A034950,2023,258.4,2026-08-18
A034950,2024,326.8,2026-08-18
A034950,2025,343.4,2026-08-18
A052460,2022,2.5,2026-08-18
A052460,2023,51.5,2026-08-18
A052460,2024,16.0,2026-08-18
A052460,2025,80.1,2026-08-18
A119500,2022,20.2,2026-08-18
A119500,2023,21.4,2026-08-18
A119500,2024,14.9,2026-08-18
A119500,2025,23.6,2026-08-18
A013000,2022,15.6,2026-08-18
A013000,2023,23.7,2026-08-18
A013000,2024,24.5,2026-08-18
A013000,2025,24.3,2026-08-18
A303360,2022,10.6,2026-08-18
A303360,2023,1.6,2026-08-18
A303360,2024,15.0,2026-08-18
A303360,2025,37.2,2026-08-18
A303360,2026,60.0,2026-08-18
A008870,2022,-0.1,2026-08-18
A008870,2023,58.9,2026-08-18
A008870,2024,123.6,2026-08-18
A008870,2025,33.7,2026-08-18
A353200,2022,2325.2,2026-08-18
A353200,2023,237.3,2026-08-18
A353200,2024,112.6,2026-08-18
A353200,2025,490.6,2026-08-18
A353200,2026,2759.0,2026-08-18
A353200,2027,4080.7,2026-08-18
A353200,2028,5068.4,2026-08-18
A133750,2022,20.0,2026-08-18
A133750,2023,-39.4,2026-08-18
A133750,2024,22.4,2026-08-18
A133750,2025,18.1,2026-08-18
A054410,2022,13.9,2026-08-18
A054410,2023,8.5,2026-08-18
A054410,2024,7.6,2026-08-18
A054410,2025,13.9,2026-08-18
A035420,2022,13046.6,2026-08-18
A035420,2023,14888.2,2026-08-18
A035420,2024,19792.6,2026-08-18
A035420,2025,22081.4,2026-08-18
A035420,2026,22171.3,2026-08-18
A035420,2027,25835.1,2026-08-18
A035420,2028,30038.4,2026-08-18
A120030,2022,94.4,2026-08-18
A120030,2023,105.8,2026-08-18
A120030,2024,86.8,2026-08-18
A120030,2025,77.9,2026-08-18
A035250,2022,2175.7,2026-08-18
A035250,2023,2822.6,2026-08-18
A035250,2024,2857.9,2026-08-18
A035250,2025,2353.1,2026-08-18
A035250,2026,2237.8,2026-08-18
A035250,2027,2217.5,2026-08-18
A035250,2028,2567.4,2026-08-18
A060260,2022,7.1,2026-08-18
A060260,2023,-1.2,2026-08-18
A060260,2024,26.4,2026-08-18
A060260,2025,13.0,2026-08-18
A069080,2022,830.1,2026-08-18
A069080,2023,499.0,2026-08-18
A069080,2024,545.5,2026-08-18
A069080,2025,297.3,2026-08-18
A069080,2026,224.0,2026-08-18
A069080,2027,264.0,2026-08-18
A069080,2028,263.0,2026-08-18
A138080,2022,-87.1,2026-08-18
A138080,2023,-310.8,2026-08-18
A138080,2024,-303.6,2026-08-18
A138080,2025,-160.0,2026-08-18
A138080,2026,41.0,2026-08-18
A138080,2027,220.0,2026-08-18
A138080,2028,695.0,2026-08-18
A001560,2022,51.3,2026-08-18
A001560,2023,78.9,2026-08-18
A001560,2024,57.5,2026-08-18
A001560,2025,42.4,2026-08-18
A452430,2022,-28.5,2026-08-18
A452430,2023,-69.2,2026-08-18
A452430,2024,-34.5,2026-08-18
A452430,2025,-45.7,2026-08-18
A452430,2026,23.5,2026-08-18
A452430,2027,168.0,2026-08-18
A452430,2028,574.5,2026-08-18
A189300,2022,153.4,2026-08-18
A189300,2023,107.3,2026-08-18
A189300,2024,-194.4,2026-08-18
A189300,2025,119.5,2026-08-18
A189300,2026,389.1,2026-08-18
A189300,2027,596.9,2026-08-18
A189300,2028,873.2,2026-08-18
A192250,2022,91.6,2026-08-18
A192250,2023,42.6,2026-08-18
A192250,2024,13.1,2026-08-18
A192250,2025,29.0,2026-08-18
A086900,2022,466.6,2026-08-18
A086900,2023,173.2,2026-08-18
A086900,2024,203.5,2026-08-18
A086900,2025,170.0,2026-08-18
A086900,2026,339.0,2026-08-18
A086900,2027,400.5,2026-08-18
A086900,2028,495.0,2026-08-18
A078350,2022,528.2,2026-08-18
A078350,2023,191.0,2026-08-18
A078350,2024,350.4,2026-08-18
A078350,2025,238.7,2026-08-18
A278470,2022,392.3,2026-08-18
A278470,2023,1041.9,2026-08-18
A278470,2024,1227.1,2026-08-18
A278470,2025,3655.2,2026-08-18
A278470,2026,7579.2,2026-08-18
A278470,2027,10647.1,2026-08-18
A278470,2028,13269.1,2026-08-18
A002680,2022,3.3,2026-08-18
A002680,2023,9.1,2026-08-18
A002680,2024,37.5,2026-08-18
A002680,2025,29.2,2026-08-18
A033100,2022,159.8,2026-08-18
A033100,2023,701.5,2026-08-18
A033100,2024,978.5,2026-08-18
A033100,2025,670.3,2026-08-18
A090430,2022,2142.3,2026-08-18
A090430,2023,1081.7,2026-08-18
A090430,2024,2204.8,2026-08-18
A090430,2025,3358.3,2026-08-18
A090430,2026,4824.5,2026-08-18
A090430,2027,5556.2,2026-08-18
A090430,2028,6278.5,2026-08-18
A134580,2022,14.0,2026-08-18
A134580,2023,-26.5,2026-08-18
A134580,2024,-37.3,2026-08-18
A134580,2025,36.7,2026-08-18
A036540,2022,628.8,2026-08-18
A036540,2023,-132.8,2026-08-18
A036540,2024,-0.3,2026-08-18
A036540,2025,-196.3,2026-08-18
A036540,2026,-17.0,2026-08-18
A036540,2027,723.3,2026-08-18
A036540,2028,730.0,2026-08-18
A005860,2022,-82.4,2026-08-18
A005860,2023,17.7,2026-08-18
A005860,2024,37.0,2026-08-18
A005860,2025,58.6,2026-08-18
A100090,2022,719.4,2026-08-18
A100090,2023,756.0,2026-08-18
A100090,2024,418.0,2026-08-18
A100090,2025,595.1,2026-08-18
A100090,2026,572.5,2026-08-18
A100090,2027,629.7,2026-08-18
A100090,2028,1195.0,2026-08-18
A243070,2022,408.7,2026-08-18
A243070,2023,560.0,2026-08-18
A243070,2024,397.0,2026-08-18
A243070,2025,456.0,2026-08-18
A049550,2022,58.2,2026-08-18
A049550,2023,38.5,2026-08-18
A049550,2024,27.1,2026-08-18
A049550,2025,8.0,2026-08-18
A079900,2022,279.2,2026-08-18
A079900,2023,329.0,2026-08-18
A079900,2024,313.5,2026-08-18
A079900,2025,287.2,2026-08-18
A079900,2026,298.5,2026-08-18
A079900,2027,351.5,2026-08-18
A079900,2028,388.0,2026-08-18
A043260,2022,20.5,2026-08-18
A043260,2023,258.6,2026-08-18
A043260,2024,63.1,2026-08-18
A043260,2025,75.5,2026-08-18
A043260,2026,452.5,2026-08-18
A043260,2027,1042.5,2026-08-18
A043260,2028,2334.8,2026-08-18
A049960,2022,60.5,2026-08-18
A049960,2023,22.0,2026-08-18
A049960,2024,68.0,2026-08-18
A049960,2025,79.1,2026-08-18
A105840,2022,118.9,2026-08-18
A105840,2023,153.7,2026-08-18
A105840,2024,161.1,2026-08-18
A105840,2025,141.8,2026-08-18
A105840,2026,203.0,2026-08-18
A105840,2027,212.0,2026-08-18
A105840,2028,270.0,2026-08-18
A476060,2022,-148.4,2026-08-18
A476060,2023,22.3,2026-08-18
A476060,2024,-48.0,2026-08-18
A476060,2025,126.2,2026-08-18
A476060,2026,258.0,2026-08-18
A476060,2027,483.0,2026-08-18
A476060,2028,733.0,2026-08-18
A326030,2022,-1310.8,2026-08-18
A326030,2023,-375.2,2026-08-18
A326030,2024,963.4,2026-08-18
A326030,2025,2039.4,2026-08-18
A326030,2026,3533.1,2026-08-18
A326030,2027,4715.6,2026-08-18
A326030,2028,5794.4,2026-08-18
A131970,2022,671.7,2026-08-18
A131970,2023,607.8,2026-08-18
A131970,2024,379.2,2026-08-18
A131970,2025,-9.4,2026-08-18
A131970,2026,443.0,2026-08-18
A131970,2027,1114.7,2026-08-18
A131970,2028,1319.6,2026-08-18
A002840,2022,770.2,2026-08-18
A002840,2023,672.4,2026-08-18
A002840,2024,599.5,2026-08-18
A002840,2025,436.1,2026-08-18
A440110,2022,15.1,2026-08-18
A440110,2023,-585.7,2026-08-18
A440110,2024,-950.5,2026-08-18
A440110,2025,-654.7,2026-08-18
A440110,2026,859.0,2026-08-18
A440110,2027,2158.0,2026-08-18
A440110,2028,2618.0,2026-08-18
A054090,2022,-15.2,2026-08-18
A054090,2023,-129.3,2026-08-18
A054090,2024,-37.4,2026-08-18
A054090,2025,-19.7,2026-08-18
A014950,2022,2.2,2026-08-18
A014950,2023,23.8,2026-08-18
A014950,2024,36.8,2026-08-18
A014950,2025,32.7,2026-08-18
A014950,2026,33.0,2026-08-18
A014950,2027,38.0,2026-08-18
A014950,2028,45.0,2026-08-18
A055490,2022,254.5,2026-08-18
A055490,2023,66.2,2026-08-18
A055490,2024,14.3,2026-08-18
A055490,2025,25.1,2026-08-18
A333050,2022,15.5,2026-08-18
A333050,2023,7.1,2026-08-18
A333050,2024,20.3,2026-08-18
A333050,2025,19.7,2026-08-18
A096530,2022,1964.9,2026-08-18
A096530,2023,-300.5,2026-08-18
A096530,2024,-164.8,2026-08-18
A096530,2025,345.5,2026-08-18
A096530,2026,900.0,2026-08-18
A096530,2027,1113.5,2026-08-18
A096530,2028,1308.0,2026-08-18
A163280,2023,2.4,2026-08-18
A163280,2024,18.7,2026-08-18
A163280,2025,30.9,2026-08-18
A263770,2022,162.1,2026-08-18
A263770,2023,140.6,2026-08-18
A263770,2024,67.2,2026-08-18
A263770,2025,23.3,2026-08-18
A036560,2022,119.7,2026-08-18
A036560,2023,208.1,2026-08-18
A036560,2024,152.0,2026-08-18
A036560,2025,101.8,2026-08-18
A014710,2022,135.8,2026-08-18
A014710,2023,-348.5,2026-08-18
A014710,2024,95.2,2026-08-18
A014710,2025,121.8,2026-08-18
A038620,2022,14.5,2026-08-18
A038620,2023,6.5,2026-08-18
A038620,2024,27.9,2026-08-18
A038620,2025,24.9,2026-08-18
A050960,2022,59.9,2026-08-18
A050960,2023,64.7,2026-08-18
A050960,2024,56.7,2026-08-18
A050960,2025,51.0,2026-08-18
A065510,2022,200.9,2026-08-18
A065510,2023,163.8,2026-08-18
A065510,2024,133.3,2026-08-18
A065510,2025,55.5,2026-08-18
A263750,2022,163.8,2026-08-18
A263750,2023,-163.5,2026-08-18
A263750,2024,-122.9,2026-08-18
A263750,2025,-148.1,2026-08-18
A263750,2026,4064.4,2026-08-18
A263750,2027,1302.6,2026-08-18
A263750,2028,2600.5,2026-08-18
A065570,2022,-201.5,2026-08-18
A065570,2023,-61.3,2026-08-18
A065570,2024,-59.3,2026-08-18
A065570,2025,-1.9,2026-08-18
A393890,2022,580.3,2026-08-18
A393890,2023,463.9,2026-08-18
A393890,2024,-709.4,2026-08-18
A393890,2025,-1276.4,2026-08-18
A393890,2026,-443.0,2026-08-18
A393890,2027,206.0,2026-08-18
A393890,2028,643.0,2026-08-18
A056090,2022,4.2,2026-08-18
A056090,2023,-16.2,2026-08-18
A056090,2024,-11.2,2026-08-18
A056090,2025,38.1,2026-08-18
A056090,2026,29.0,2026-08-18
A056090,2027,76.0,2026-08-18
A035720,2022,5693.9,2026-08-18
A035720,2023,4608.6,2026-08-18
A035720,2024,4952.8,2026-08-18
A035720,2025,7320.4,2026-08-18
A035720,2026,10162.2,2026-08-18
A035720,2027,11653.7,2026-08-18
A035720,2028,13238.6,2026-08-18
A001510,2022,178.8,2026-08-18
A001510,2023,131.0,2026-08-18
A001510,2024,-1078.8,2026-08-18
A001510,2025,77.9,2026-08-18
A044490,2022,29.3,2026-08-18
A044490,2023,395.3,2026-08-18
A044490,2024,228.2,2026-08-18
A044490,2025,50.2,2026-08-18
A044490,2026,311.0,2026-08-18
A044490,2027,478.0,2026-08-18
A044490,2028,586.0,2026-08-18
A009300,2022,182.5,2026-08-18
A009300,2023,235.0,2026-08-18
A009300,2024,244.7,2026-08-18
A009300,2025,109.8,2026-08-18
A104480,2022,229.3,2026-08-18
A104480,2023,-43.0,2026-08-18
A104480,2024,-15.9,2026-08-18
A104480,2025,24.0,2026-08-18
A229640,2022,274.5,2026-08-18
A229640,2023,294.9,2026-08-18
A229640,2024,447.7,2026-08-18
A229640,2025,667.8,2026-08-18
A229640,2026,846.9,2026-08-18
A229640,2027,960.1,2026-08-18
A229640,2028,1144.3,2026-08-18
A219420,2022,36.4,2026-08-18
A219420,2023,14.0,2026-08-18
A219420,2024,-0.8,2026-08-18
A219420,2025,12.2,2026-08-18
A007660,2022,1166.2,2026-08-18
A007660,2023,621.7,2026-08-18
A007660,2024,1018.8,2026-08-18
A007660,2025,2047.2,2026-08-18
A007660,2026,3272.1,2026-08-18
A007660,2027,4603.5,2026-08-18
A007660,2028,5890.1,2026-08-18
A064760,2022,1270.3,2026-08-18
A064760,2023,667.0,2026-08-18
A064760,2024,807.5,2026-08-18
A064760,2025,838.9,2026-08-18
A064760,2026,1238.9,2026-08-18
A064760,2027,1642.6,2026-08-18
A064760,2028,2079.2,2026-08-18
