code,name,sector,latest_date,latest_mult,hist_min_mult,hist_min_date,hist_max_mult,hist_max_date,percentile,n_obs,latest_mktcap
A001800,오리온홀딩스,식품,2026-09-11,2.43,1.51,2024-08-05,570.02,2017-12-07,24.0,2790,1530986793400
A214180,헥토이노베이션,IT서비스,2026-09-11,2.45,2.32,2026-08-03,20.23,2015-06-30,0.5,2728,187494285810
A082210,옵트론텍,전자장비와기기,2026-09-11,2.46,2.43,2026-08-24,112.01,2026-04-22,0.2,2417,58283871110
A108670,LX하우시스,건축자재,2026-09-11,2.46,2.22,2023-10-31,10.19,2021-05-11,2.4,2850,308936231500
A487570,HS효성,복합기업,2026-09-11,2.47,2.16,2026-08-03,8.06,2025-07-01,10.6,273,182384126650
A094970,제이엠티,디스플레이장비및부품,2026-09-11,2.48,2.27,2018-10-29,72.7,2017-02-01,0.8,2666,45638954000
A093240,형지엘리트,"섬유,의류,신발,호화품",2026-09-11,2.49,2.22,2026-06-26,142.61,2021-10-08,0.6,1686,20995468578
A014580,태경비케이,비철금속,2026-09-11,2.49,2.34,2026-06-23,37.07,2019-09-24,0.7,2850,105367442000
A111110,호전실업,"섬유,의류,신발,호화품",2026-09-11,2.49,1.47,2023-07-26,57.18,2021-03-05,31.1,2334,58113060000
A052900,KX하이텍,반도체와반도체장비,2026-09-11,2.5,2.47,2026-09-04,167.81,2016-03-17,0.2,2789,75134728200
A034810,해성산업,종이와목재,2026-09-11,2.51,1.23,2023-01-02,101.52,2015-04-23,22.1,2850,189796713520
A255440,야스,디스플레이장비및부품,2026-09-11,2.52,1.72,2020-03-23,196.19,2021-12-30,0.9,1311,89708460000
A092780,DYP,자동차부품,2026-09-11,2.53,1.85,2020-03-23,56.21,2021-02-04,4.2,2112,41546491300
A090080,평화산업,자동차부품,2026-09-11,2.55,2.45,2026-08-31,135.66,2016-03-30,0.8,1559,55121868036
A019210,와이지-원,기계,2026-09-11,2.57,2.27,2023-09-07,44.41,2020-06-08,2.4,2602,491701084160
A124500,아이티센글로벌,IT서비스,2026-09-11,2.58,1.43,2025-04-09,799.8,2015-08-03,21.5,2171,744865316700
A060980,HL홀딩스,자동차부품,2026-09-11,2.59,1.95,2022-10-26,18.0,2015-03-03,18.5,2850,357358245300
A128660,피제이메탈,비철금속,2026-09-11,2.59,2.37,2026-08-03,47.73,2023-07-03,0.3,2850,72673871170
A001620,케이비아이동국실업,자동차부품,2026-09-11,2.6,2.01,2026-06-23,71.19,2015-04-15,2.8,1191,47633416840
A067990,도이치모터스,자동차,2026-09-11,2.61,1.74,2018-10-29,119.59,2016-04-14,10.3,2762,110889890000
A037350,성도이엔지,건설,2026-09-11,2.64,1.22,2024-08-05,105.87,2023-11-16,21.4,2665,111489300000
A078890,가온그룹,전자제품,2026-09-11,2.64,1.78,2020-03-19,17.09,2021-02-05,1.1,2181,78674506610
A038110,에코플라스틱,자동차부품,2026-09-11,2.66,1.51,2024-12-09,239.92,2020-12-30,13.0,2363,83985514800
A080470,성창오토텍,자동차부품,2026-09-11,2.67,1.78,2026-06-25,2105.9,2018-09-10,5.9,2480,20987500000
A069730,DSR제강,철강,2026-09-11,2.67,1.68,2025-11-18,82.36,2021-06-23,22.3,2725,76320000000
A013310,아진산업,자동차부품,2026-09-11,2.69,1.32,2026-06-26,12.84,2019-02-12,38.6,2607,89643204420
A008060,대덕,전자장비와기기,2026-09-11,2.69,1.04,2023-01-03,101.27,2021-06-01,15.4,2452,454914404920
A002350,넥센타이어,자동차부품,2026-09-11,2.69,1.81,2020-03-19,770.18,2022-05-17,7.8,2821,566473686600
A025820,이구산업,비철금속,2026-09-11,2.7,2.4,2026-08-03,123.58,2023-08-16,0.6,2296,145472700000
A025550,한국선재,철강,2026-09-11,2.71,2.64,2026-08-03,50.89,2016-03-31,0.3,2850,54472398540
A063570,NICE인프라,상업서비스와공급품,2026-09-11,2.72,2.43,2026-08-03,23.1,2015-09-18,0.9,2850,117126707040
A009070,KCTC,항공화물운송과물류,2026-09-11,2.72,2.47,2020-03-19,15.03,2021-03-08,0.9,2850,121350000000
A012620,원일특강,철강,2026-09-11,2.72,2.36,2023-01-03,21.31,2021-03-18,14.2,2850,30844000000
A900120,씨엑스아이,제약,2026-09-11,2.73,0.9,2025-04-07,48.55,2017-07-03,37.7,1932,17336446400
A010780,아이에스동서,건설,2026-09-11,2.73,2.27,2026-08-19,26.31,2015-04-27,4.2,2850,468758014360
A005930,삼성전자,반도체와반도체장비,2026-09-11,2.74,2.45,2026-08-06,45.99,2023-06-29,0.5,2850,1517109298776000
A472850,폰드그룹,"섬유,의류,신발,호화품",2026-09-11,2.75,2.67,2026-08-21,10.73,2024-10-08,0.7,452,278358937420
A013870,지엠비코리아,자동차부품,2026-09-11,2.77,2.57,2026-06-26,243.91,2018-12-20,1.8,2602,72760748200
A298050,HS효성첨단소재,화학,2026-09-11,2.78,1.11,2020-03-23,9.62,2021-03-17,15.1,1982,770999050800
A004690,삼천리,가스유틸리티,2026-09-11,2.78,2.18,2024-03-29,22.89,2023-03-24,7.6,2850,496505771300
A089470,HDC현대EP,자동차부품,2026-09-11,2.78,1.88,2020-03-19,11.45,2019-04-29,4.2,2850,125686000000
A111380,동인기연,"섬유,의류,신발,호화품",2026-09-11,2.78,2.13,2026-01-08,5.09,2025-02-26,19.9,662,80705760000
A009180,한솔로지스틱스,항공화물운송과물류,2026-09-11,2.79,1.9,2022-10-13,383.43,2015-05-29,20.5,2800,78132414375
A009970,영원무역홀딩스,"섬유,의류,신발,호화품",2026-09-11,2.79,0.81,2023-04-10,5.34,2015-10-06,57.3,2850,2215102707000
A005880,대한해운,해운사,2026-09-11,2.79,1.58,2020-03-23,7.66,2021-06-30,35.8,2850,674541940600
A024880,케이피에프,기계,2026-09-11,2.8,1.34,2024-11-14,810.36,2021-06-22,23.3,2788,76675544280
A006040,동원산업,식품,2026-09-11,2.81,1.1,2022-11-10,14.78,2015-07-21,17.4,2850,1686179285800
A053700,삼보모터스,자동차부품,2026-09-11,2.82,1.13,2024-11-13,26.6,2019-07-02,30.3,2602,106863028000
A054040,한국컴퓨터,디스플레이장비및부품,2026-09-11,2.84,2.71,2026-06-26,286.45,2020-11-04,0.5,2551,72240448550
A005670,푸드웰,식품,2026-09-11,2.84,2.73,2026-06-08,31.96,2015-08-11,0.5,2850,62700000000
A000230,일동홀딩스,제약,2026-09-11,2.85,2.85,2026-09-11,7355.48,2019-03-06,0.1,930,70511844000
A054210,이랜텍,핸드셋,2026-09-11,2.86,1.5,2020-03-19,73.1,2019-01-23,4.9,2667,174256436900
A013700,까뮤이앤씨,건설,2026-09-11,2.87,2.11,2015-08-24,88.47,2024-07-05,6.1,1990,100441145230
A215200,메가스터디교육,교육서비스,2026-09-11,2.88,2.88,2026-09-11,80.37,2017-04-03,0.0,2724,353972126400
A080010,이상네트웍스,다각화된소비자서비스,2026-09-11,2.88,2.27,2025-08-01,281.09,2020-12-03,10.5,2850,72582823980
A003100,선광,운송인프라,2026-09-11,2.89,2.42,2024-12-09,42.6,2023-04-21,5.4,2850,135630000000
A003960,사조대림,식품,2026-09-11,2.91,1.68,2020-03-19,17.96,2015-07-16,46.5,2850,268060659750
A006650,대한유화,화학,2026-09-11,2.92,2.34,2026-08-25,308.96,2023-04-04,1.6,2757,664300000000
A298000,효성화학,화학,2026-09-11,2.93,1.0,2024-08-05,39.56,2024-04-04,60.8,1439,209687148300
A058850,KTcs,상업서비스와공급품,2026-09-11,2.93,2.71,2026-06-26,31.62,2024-10-10,0.5,2850,89433612000
A000320,노루홀딩스,건축자재,2026-09-11,2.93,1.94,2024-04-16,18.31,2019-02-01,14.5,2850,221563487170
A284740,쿠쿠홈시스,가정용기기와용품,2026-09-11,2.93,2.46,2025-11-03,16.94,2018-05-30,8.0,2105,516058590000
A190650,코리아에셋투자증권,증권,2026-09-11,2.94,2.51,2022-01-25,38.14,2023-07-04,3.4,1499,42671840000
A215360,우리산업,자동차부품,2026-09-11,2.94,2.69,2026-06-26,28.16,2021-10-05,0.4,2333,57258662010
A012280,영화금속,자동차부품,2026-09-11,2.96,2.29,2026-06-22,83.19,2019-04-23,5.5,2169,37391001275
A017810,풀무원,식품,2026-09-11,2.96,2.46,2026-08-03,18.01,2016-04-01,1.0,2850,360239121900
A263020,디케이앤디,"섬유,의류,신발,호화품",2026-09-11,3.0,2.88,2026-08-03,45.07,2021-11-19,1.1,1896,43307136980
A078930,GS,석유와가스,2026-09-11,3.01,0.99,2023-10-05,8.24,2015-03-03,86.6,2850,11054563905000
A194700,노바렉스,건강관리업체및서비스,2026-09-11,3.01,3.0,2026-09-09,14.54,2020-06-29,0.1,1900,187112192000
A170920,엘티씨,반도체와반도체장비,2026-09-11,3.02,2.58,2025-04-09,1646.01,2017-04-04,1.2,2316,354954633600
A330730,스톤브릿지벤처스,창업투자,2026-09-11,3.03,2.62,2022-03-02,124.55,2025-07-10,1.6,1090,85350533550
A001450,현대해상,손해보험,2026-09-11,3.03,1.44,2025-04-09,7.8,2016-04-11,27.0,2850,4373235225000
A073560,우리손에프앤지,식품,2026-09-11,3.03,2.74,2025-11-05,37.83,2019-09-25,2.7,2462,106279782005
A000680,LS네트웍스,증권,2026-09-11,3.04,2.84,2026-08-03,310.37,2015-04-01,1.3,1552,236409048000
A123890,한국자산신탁,부동산,2026-09-11,3.05,1.19,2020-03-23,10.98,2026-05-11,36.4,2472,309606032780
A035150,백산,"섬유,의류,신발,호화품",2026-09-11,3.07,2.06,2020-03-19,118.26,2021-04-07,2.5,2850,215900182680
A027710,팜스토리,식품,2026-09-11,3.07,2.62,2026-06-26,22.85,2022-04-26,4.0,2850,128017673400
A000120,CJ대한통운,항공화물운송과물류,2026-09-11,3.08,3.06,2026-09-10,21.59,2016-06-10,0.1,2850,1647051236800
A163560,동일고무벨트,화학,2026-09-11,3.08,2.93,2020-03-23,119.61,2022-01-03,0.2,2663,77284000000
A254490,미래반도체,반도체와반도체장비,2026-09-11,3.09,2.91,2026-08-03,32.69,2024-03-21,0.5,863,217291900000
A004140,동방,항공화물운송과물류,2026-09-11,3.09,1.63,2016-11-03,60.03,2015-03-30,32.2,2850,86205263502
A034220,LG디스플레이,디스플레이패널,2026-09-11,3.1,2.96,2017-05-25,2396.51,2018-11-27,0.8,2266,4450000000000
A006120,SK디스커버리,석유와가스,2026-09-11,3.1,1.36,2023-04-06,84.58,2018-07-13,23.5,2850,999549307400
A016610,DB증권,증권,2026-09-11,3.12,1.12,2020-03-19,16.48,2016-03-11,44.0,2602,429557456680
A101240,씨큐브,화학,2026-09-11,3.14,2.8,2026-08-03,25.75,2016-06-21,0.4,2850,38727547320
A161390,한국타이어앤테크놀로지,자동차부품,2026-09-11,3.15,2.57,2025-09-26,9.37,2021-06-22,9.4,2850,7717416798700
A297570,아틀라스링크,전자제품,2026-09-11,3.15,2.35,2019-08-28,24.4,2021-04-12,4.6,1747,30085838442
A032560,황금에스티,비철금속,2026-09-11,3.15,2.0,2022-07-04,13.68,2016-04-19,8.0,2850,94180000000
A020000,한섬,"섬유,의류,신발,호화품",2026-09-11,3.16,2.76,2023-08-24,15.79,2015-05-14,2.7,2850,328812778140
A015360,INVENI,가스유틸리티,2026-09-11,3.16,2.24,2026-06-26,171.6,2023-03-28,3.6,2850,404390000000
A010690,화신,자동차부품,2026-09-11,3.16,1.62,2020-03-23,55.35,2019-10-16,23.8,2305,268887157000
A053060,세동,자동차부품,2026-09-11,3.17,1.63,2025-02-10,274.72,2021-07-29,64.0,1438,22266005359
A019770,서연탑메탈,자동차부품,2026-09-11,3.17,2.82,2026-06-25,52.98,2019-07-26,1.1,2729,38619750000
A122900,아이마켓코리아,상업서비스와공급품,2026-09-11,3.17,3.09,2026-08-19,16.75,2015-06-19,0.5,2850,272779334400
A077500,유니퀘스트,반도체와반도체장비,2026-09-11,3.18,2.25,2026-08-03,62.75,2017-12-28,3.9,2850,151416715020
A222040,코스맥스엔비티,건강관리업체및서비스,2026-09-11,3.18,2.17,2024-09-06,47.96,2016-02-11,6.2,2578,154503720000
A090150,아이윈,자동차부품,2026-09-11,3.19,2.56,2026-08-03,265.27,2018-10-01,1.5,2424,26046430380
A383800,LX홀딩스,무역회사와판매업체,2026-09-11,3.19,2.5,2025-04-08,27.03,2022-07-01,26.0,1005,617110782100
A073240,금호타이어,자동차부품,2026-09-11,3.2,1.8,2025-04-09,522.15,2018-06-15,17.0,2775,2117108315190
A083500,에프엔에스테크,디스플레이장비및부품,2026-09-11,3.21,3.09,2017-09-25,122.4,2023-12-13,0.4,2073,92449976010
A001680,대상,식품,2026-09-11,3.21,2.92,2026-08-19,10.85,2015-05-15,1.1,2850,649996949000
A318020,포인트모바일,전자장비와기기,2026-09-11,3.22,2.37,2026-08-03,1041.78,2021-01-05,1.4,1004,32721383520
A900070,글로벌에스엠,자동차부품,2026-09-11,3.22,2.6,2026-01-16,107.44,2018-10-01,1.6,2850,26952599952
A009200,무림페이퍼,종이와목재,2026-09-11,3.23,0.73,2024-12-09,156.23,2021-06-15,75.9,2850,61873043970
A114630,폴라리스우노,"섬유,의류,신발,호화품",2026-09-11,3.25,2.98,2022-09-23,178.98,2019-09-04,0.7,2788,26232047456
A357230,에이치피오,건강관리업체및서비스,2026-09-11,3.25,2.9,2024-03-28,18.65,2025-05-07,1.6,1284,85890430080
A0010F0,보원케미칼,화학,2026-09-11,3.27,2.86,2026-09-02,23.22,2026-04-06,23.9,88,26131744345
A036710,심텍홀딩스,반도체와반도체장비,2026-09-11,3.28,0.38,2022-12-29,91.72,2026-05-22,62.0,2001,212631709850
A092300,현우산업,전자장비와기기,2026-09-11,3.29,3.06,2026-08-03,1445.97,2021-01-18,0.2,2603,49367183950
A071050,한국금융지주,증권,2026-09-11,3.3,1.94,2020-03-23,11.04,2015-04-13,22.0,2850,10788552051200
A052420,오성첨단소재,디스플레이장비및부품,2026-09-11,3.31,2.21,2026-06-26,239.71,2016-03-22,1.7,2293,93523286400
A155660,DSR,비철금속,2026-09-11,3.31,2.22,2023-07-26,21.74,2017-03-27,19.4,2850,70640000000
A183190,아세아시멘트,건축자재,2026-09-11,3.31,2.01,2020-03-23,8.32,2018-05-15,31.7,2850,385327293120
A009450,경동나비엔,가정용기기와용품,2026-09-11,3.31,3.25,2026-09-09,27.11,2014-12-30,0.2,2850,882856675200
A007210,벽산,건축자재,2026-09-11,3.35,2.35,2024-12-09,284.79,2019-11-18,9.5,2727,93007280000
A000660,SK하이닉스,반도체와반도체장비,2026-09-11,3.35,2.19,2018-10-25,1123.49,2022-11-22,10.2,2701,1323652165380000
A008260,NI스틸,건축자재,2026-09-11,3.35,1.78,2022-10-13,9.47,2016-09-20,30.2,2850,96382394290
A267290,경동도시가스,가스유틸리티,2026-09-11,3.36,2.58,2020-03-19,8.03,2023-10-16,4.9,2051,130878013200
A299030,하나기술,전자장비와기기,2026-09-11,3.36,3.14,2026-08-24,65.39,2024-06-11,0.8,1123,116086093200
A306200,세아제강,철강,2026-09-11,3.37,1.42,2023-10-26,7.96,2026-04-28,65.1,1926,427146780000
A048910,대원미디어,방송과엔터테인먼트,2026-09-11,3.37,3.13,2026-08-03,303.69,2025-08-27,0.2,2850,80505254400
A059210,메타바이오메드,건강관리장비와용품,2026-09-11,3.39,3.37,2026-09-07,367.14,2019-07-02,0.1,2607,104745920475
A099410,동방선기,조선,2026-09-11,3.39,2.97,2026-08-03,112.57,2022-03-04,1.3,1559,46270000000
A035890,서희건설,건설,2026-09-11,3.4,1.12,2024-08-05,8.16,2015-07-15,81.6,2850,493022773000
A025880,케이씨피드,식품,2026-09-11,3.4,3.38,2026-06-26,332.95,2014-12-30,0.1,2294,39198687010
A003540,대신증권,증권,2026-09-11,3.4,0.93,2022-02-24,15.33,2020-09-25,27.7,2850,1296518627200
A038390,레드캡투어,도로와철도운송,2026-09-11,3.4,1.65,2024-11-26,12.93,2021-06-02,11.0,2850,166873803560
A005750,대림바스,건축제품,2026-09-11,3.41,3.2,2026-08-03,1054.43,2020-12-18,0.7,2789,75909498000
A081660,미스토홀딩스,"섬유,의류,신발,호화품",2026-09-11,3.41,2.51,2020-03-23,18.37,2016-06-08,2.7,2850,2121019008000
A001120,LX인터내셔널,무역회사와판매업체,2026-09-11,3.42,1.54,2022-01-27,10.11,2015-05-20,57.4,2850,1585284000000
A196700,웹스,화학,2026-09-11,3.42,2.37,2026-06-26,943.4,2021-06-16,1.4,2137,19434686832
A105630,한세실업,"섬유,의류,신발,호화품",2026-09-11,3.44,2.59,2025-04-03,19.73,2018-06-15,9.4,2850,363200000000
A460860,동국제강,철강,2026-09-11,3.45,0.94,2023-10-19,8.56,2026-04-29,62.6,713,511954735440
A089590,제주항공,항공사,2026-09-11,3.46,3.21,2026-09-02,296.52,2021-08-24,0.3,2246,381835063975
A063760,이엘피,디스플레이장비및부품,2026-09-11,3.46,3.38,2026-09-08,493.62,2021-08-09,0.7,1462,21634301600
A460850,동국씨엠,철강,2026-09-11,3.47,1.56,2024-12-09,22.3,2025-07-15,47.7,501,156070984320
A016380,KG스틸,철강,2026-09-11,3.48,0.43,2016-04-01,72.57,2019-04-22,54.6,2298,559049734230
A227950,엔투텍,반도체와반도체장비,2026-09-11,3.48,2.97,2026-08-03,678.94,2020-12-03,1.3,769,44998704536
A001630,종근당홀딩스,제약,2026-09-11,3.49,2.05,2019-12-03,92.08,2015-06-26,3.6,2603,194633099850
A008040,사조동아원,식품,2026-09-11,3.5,2.37,2024-12-09,71.7,2016-02-01,14.4,2606,112209957000
A016740,두올,자동차부품,2026-09-11,3.5,1.6,2018-08-30,8.01,2023-06-01,50.5,2460,115269576480
A002900,TYM,기계,2026-09-11,3.5,2.1,2022-10-13,643.15,2017-11-08,21.1,2238,291870000000
A051380,피씨디렉트,컴퓨터와주변기기,2026-09-11,3.51,3.4,2026-08-03,89.47,2023-02-09,0.6,2788,24467414840
A009540,HD한국조선해양,조선,2026-09-11,3.51,3.17,2026-09-02,2083.64,2019-05-10,0.6,2716,25867573898000
A000070,삼양홀딩스,화학,2026-09-11,3.51,1.91,2022-06-23,35.54,2015-07-09,12.1,2850,467344098200
A035000,HS애드,광고,2026-09-11,3.54,2.57,2020-03-19,14.76,2015-05-27,6.2,2850,99839087040
A045060,오공,화학,2026-09-11,3.54,3.53,2026-09-03,23.34,2020-02-20,0.3,2850,35493435530
A900340,윙입푸드,식품,2026-09-11,3.54,0.92,2026-08-03,8.21,2024-11-26,71.8,1868,50029321192
A210540,디와이파워,기계,2026-09-11,3.55,1.97,2020-03-23,9.07,2017-06-16,19.1,2789,124550466240
A267980,매일유업,식품,2026-09-11,3.55,3.24,2026-06-25,9.32,2018-06-22,4.6,2252,262096419600
A123410,코리아에프티,자동차부품,2026-09-11,3.57,2.53,2023-10-20,445.39,2018-10-04,17.3,2729,160921349920
A093050,LF,"섬유,의류,신발,호화품",2026-09-11,3.59,2.23,2022-10-25,9.85,2015-04-28,29.4,2850,653514000000
A461300,아이스크림미디어,교육서비스,2026-09-11,3.6,2.89,2026-08-03,8.98,2024-11-04,31.0,452,256011513600
A273060,와이즈버즈,광고,2026-09-11,3.6,3.56,2026-08-03,375.23,2023-07-11,0.1,1375,38823981200
A128540,에코캡,자동차부품,2026-09-11,3.6,1.56,2025-06-23,163.59,2020-02-03,29.5,823,29866624740
A139480,이마트,백화점과일반상점,2026-09-11,3.61,3.47,2026-08-19,15.27,2020-06-09,0.8,2850,2033811860300
A130500,GH신소재,자동차부품,2026-09-11,3.62,2.95,2024-12-09,110.97,2023-07-03,1.8,2665,27839229528
A035760,CJ ENM,방송과엔터테인먼트,2026-09-11,3.63,3.24,2026-08-03,18.93,2023-06-07,0.9,2850,767520390000
A088790,진도,"섬유,의류,신발,호화품",2026-09-11,3.64,3.35,2026-08-25,214.47,2021-07-01,0.7,2354,28318617600
A023530,롯데쇼핑,백화점과일반상점,2026-09-11,3.65,2.44,2025-01-02,11.33,2017-06-14,21.1,2850,3168340560000
A036800,나이스정보통신,상업서비스와공급품,2026-09-11,3.65,3.14,2026-08-21,20.27,2015-10-07,1.3,2850,353990000000
A001750,한양증권,증권,2026-09-11,3.68,1.25,2022-07-04,25.7,2017-10-12,48.0,2850,292821838680
A007340,DN오토모티브,자동차부품,2026-09-11,3.68,1.32,2023-11-30,12.95,2017-07-31,38.4,2850,2738308482000
A090350,노루페인트,건축자재,2026-09-11,3.68,2.68,2020-04-01,12.16,2015-07-21,6.5,2850,160800000000
A000590,CS홀딩스,철강,2026-09-11,3.69,2.4,2020-03-23,7.48,2018-05-11,8.7,2850,76773053000
A010240,흥국,기계,2026-09-11,3.72,2.84,2020-03-23,26.63,2016-09-08,1.1,2850,63329460000
A145720,덴티움,건강관리장비와용품,2026-09-11,3.73,3.13,2026-08-03,20.13,2018-05-21,1.1,2306,326414274350
A034730,SK,석유와가스,2026-09-11,3.73,1.2,2024-08-05,38.25,2015-04-30,77.8,2850,42414081255000
A061090,세나테크놀로지,통신장비,2026-09-11,3.74,3.74,2026-09-11,18.66,2026-05-22,0.6,181,203392860000
A129260,인터지스,해운사,2026-09-11,3.74,1.9,2022-10-13,72.06,2020-08-19,40.4,2789,56907682962
A007690,국도화학,화학,2026-09-11,3.74,1.87,2022-10-26,19.11,2024-05-17,18.1,2850,354689865600
A009780,엠에스씨,식품,2026-09-11,3.74,3.23,2025-04-07,19.65,2016-05-19,5.4,2850,119856000000
A016360,삼성증권,증권,2026-09-11,3.74,2.97,2022-07-15,15.29,2015-04-16,16.7,2850,7804820000000
A214320,이노션,광고,2026-09-11,3.76,2.57,2023-11-30,16.08,2016-05-31,0.6,2715,738800000000
A002140,고려산업,식품,2026-09-11,3.77,3.07,2026-06-26,110.83,2022-07-01,3.1,2850,51624609750
A033500,동성화인텍,화학,2026-09-11,3.78,3.1,2020-03-19,297.81,2018-05-21,0.6,2776,503523604260
A014830,유니드,화학,2026-09-11,3.79,2.9,2023-05-16,7.92,2015-04-28,17.4,2850,425682040000
A079970,투비소프트,소프트웨어,2026-09-11,3.79,3.79,2026-08-03,311.38,2021-07-02,2.5,1180,7646223464
A039490,키움증권,증권,2026-09-11,3.81,2.04,2022-07-15,13.62,2015-04-10,40.1,2850,7291471848000
A353810,이지바이오,식품,2026-09-11,3.81,2.65,2020-12-02,17.01,2022-04-25,8.6,1447,202461350400
A069510,에스텍,전자장비와기기,2026-09-11,3.82,2.44,2025-04-09,24.26,2021-11-16,21.6,2650,140411700000
A024910,경창산업,자동차부품,2026-09-11,3.82,2.81,2019-06-28,20.41,2025-10-23,25.6,2358,55913466805
A456040,OCI,화학,2026-09-11,3.82,3.35,2026-08-03,1992.04,2026-03-30,2.6,702,717990099000
A053210,스카이라이프,방송과엔터테인먼트,2026-09-11,3.83,3.14,2020-03-23,14.5,2024-11-08,2.1,2850,191755123425
A000050,경방,"섬유,의류,신발,호화품",2026-09-11,3.83,3.8,2026-09-08,246.51,2023-12-15,0.3,2788,224531061300
A046440,KG파이낸셜,IT서비스,2026-09-11,3.84,2.91,2026-01-21,30.41,2025-05-30,6.6,2850,152070369270
A118990,모트렉스,자동차부품,2026-09-11,3.86,2.64,2022-06-24,125.2,2020-09-29,2.8,1901,151640952780
